Entity,Code,Date,Daily confirmed cases (cases)
Estonia,EST,"Apr 10, 2020",22
Estonia,EST,"Apr 11, 2020",51
Estonia,EST,"Apr 12, 2020",46
Estonia,EST,"Apr 13, 2020",5
Estonia,EST,"Apr 14, 2020",23
Estonia,EST,"Apr 15, 2020",41
Estonia,EST,"Apr 16, 2020",29
Estonia,EST,"Apr 17, 2020",32
Estonia,EST,"Apr 18, 2020",25
Estonia,EST,"Apr 19, 2020",53
Estonia,EST,"Apr 20, 2020",16
Estonia,EST,"Apr 21, 2020",7
Estonia,EST,"Apr 22, 2020",17
Estonia,EST,"Apr 23, 2020",7
Estonia,EST,"Apr 24, 2020",33
Estonia,EST,"Apr 25, 2020",13
Estonia,EST,"Apr 26, 2020",30
Estonia,EST,"Apr 27, 2020",8
Estonia,EST,"Apr 28, 2020",4
Ethiopia,ETH,"Mar 14, 2020",1
Ethiopia,ETH,"Mar 16, 2020",3
Ethiopia,ETH,"Mar 17, 2020",1
Ethiopia,ETH,"Mar 19, 2020",1
Ethiopia,ETH,"Mar 20, 2020",1
Ethiopia,ETH,"Mar 21, 2020",2
Ethiopia,ETH,"Mar 23, 2020",2
Ethiopia,ETH,"Mar 26, 2020",1
Ethiopia,ETH,"Mar 28, 2020",4
Ethiopia,ETH,"Mar 31, 2020",7
Ethiopia,ETH,"Apr 1, 2020",2
Ethiopia,ETH,"Apr 2, 2020",4
Ethiopia,ETH,"Apr 4, 2020",6
Ethiopia,ETH,"Apr 5, 2020",3
Ethiopia,ETH,"Apr 6, 2020",5
Ethiopia,ETH,"Apr 7, 2020",1
Ethiopia,ETH,"Apr 8, 2020",8
Ethiopia,ETH,"Apr 9, 2020",3
Ethiopia,ETH,"Apr 10, 2020",1
Ethiopia,ETH,"Apr 11, 2020",9
Ethiopia,ETH,"Apr 12, 2020",4
Ethiopia,ETH,"Apr 13, 2020",2
Ethiopia,ETH,"Apr 14, 2020",3
Ethiopia,ETH,"Apr 15, 2020",8
Ethiopia,ETH,"Apr 16, 2020",3
Ethiopia,ETH,"Apr 17, 2020",7
Ethiopia,ETH,"Apr 18, 2020",4
Ethiopia,ETH,"Apr 19, 2020",9
Ethiopia,ETH,"Apr 20, 2020",3
Ethiopia,ETH,"Apr 21, 2020",3
Ethiopia,ETH,"Apr 22, 2020",3
Ethiopia,ETH,"Apr 23, 2020",2
Ethiopia,ETH,"Apr 25, 2020",1
Ethiopia,ETH,"Apr 26, 2020",5
Ethiopia,ETH,"Apr 27, 2020",1
Ethiopia,ETH,"Apr 28, 2020",1
Europe,,"Jan 25, 2020",3
Europe,,"Jan 28, 2020",1
Europe,,"Jan 29, 2020",4
Europe,,"Jan 30, 2020",2
Europe,,"Jan 31, 2020",7
Europe,,"Feb 1, 2020",6
Europe,,"Feb 2, 2020",1
Europe,,"Feb 3, 2020",1
Europe,,"Feb 4, 2020",3
Europe,,"Feb 7, 2020",2
Europe,,"Feb 8, 2020",6
Europe,,"Feb 9, 2020",1
Europe,,"Feb 10, 2020",1
Europe,,"Feb 11, 2020",4
Europe,,"Feb 12, 2020",2
Europe,,"Feb 13, 2020",1
Europe,,"Feb 17, 2020",1
Europe,,"Feb 22, 2020",14
Europe,,"Feb 23, 2020",62
Europe,,"Feb 24, 2020",57
Europe,,"Feb 25, 2020",98
Europe,,"Feb 26, 2020",105
Europe,,"Feb 27, 2020",98
Europe,,"Feb 28, 2020",339
Europe,,"Feb 29, 2020",301
Europe,,"Mar 1, 2020",404
Europe,,"Mar 2, 2020",679
Europe,,"Mar 3, 2020",498
Europe,,"Mar 4, 2020",660
Europe,,"Mar 5, 2020",922
Europe,,"Mar 6, 2020",1386
Europe,,"Mar 7, 2020",1853
Europe,,"Mar 8, 2020",1951
Europe,,"Mar 9, 2020",2502
Europe,,"Mar 10, 2020",3371
Europe,,"Mar 11, 2020",2686
Europe,,"Mar 12, 2020",4865
Europe,,"Mar 13, 2020",6443
Europe,,"Mar 14, 2020",6843
Europe,,"Mar 15, 2020",8652
Europe,,"Mar 16, 2020",9493
Europe,,"Mar 17, 2020",9409
Europe,,"Mar 18, 2020",10424
Europe,,"Mar 19, 2020",12396
Europe,,"Mar 20, 2020",20934
Europe,,"Mar 21, 2020",19394
Europe,,"Mar 22, 2020",22368
Europe,,"Mar 23, 2020",19626
Europe,,"Mar 24, 2020",23510
Europe,,"Mar 25, 2020",23487
Europe,,"Mar 26, 2020",28902
Europe,,"Mar 27, 2020",34449
Europe,,"Mar 28, 2020",34990
Europe,,"Mar 29, 2020",34417
Europe,,"Mar 30, 2020",29751
Europe,,"Mar 31, 2020",28913
Europe,,"Apr 1, 2020",37243
Europe,,"Apr 2, 2020",36161
Europe,,"Apr 3, 2020",34681
Europe,,"Apr 4, 2020",37924
Europe,,"Apr 5, 2020",34543
Europe,,"Apr 6, 2020",30354
Europe,,"Apr 7, 2020",27069
Europe,,"Apr 8, 2020",28830
Europe,,"Apr 9, 2020",33671
Europe,,"Apr 10, 2020",35423
Europe,,"Apr 11, 2020",34042
Europe,,"Apr 12, 2020",34323
Europe,,"Apr 13, 2020",27448
Europe,,"Apr 14, 2020",24873
Europe,,"Apr 15, 2020",33380
Europe,,"Apr 16, 2020",29873
Europe,,"Apr 17, 2020",30671
Europe,,"Apr 18, 2020",29470
Europe,,"Apr 19, 2020",24744
Europe,,"Apr 20, 2020",26917
Europe,,"Apr 21, 2020",25886
Europe,,"Apr 22, 2020",26456
Europe,,"Apr 23, 2020",27457
Europe,,"Apr 24, 2020",26254
Europe,,"Apr 25, 2020",28557
Europe,,"Apr 26, 2020",25087
Europe,,"Apr 27, 2020",22838
Europe,,"Apr 28, 2020",21432
European Union,,"Jan 25, 2020",3
European Union,,"Jan 28, 2020",1
European Union,,"Jan 29, 2020",4
European Union,,"Jan 30, 2020",2
European Union,,"Jan 31, 2020",7
European Union,,"Feb 1, 2020",4
European Union,,"Feb 2, 2020",1
European Union,,"Feb 3, 2020",1
European Union,,"Feb 4, 2020",3
European Union,,"Feb 7, 2020",2
European Union,,"Feb 8, 2020",6
European Union,,"Feb 9, 2020",1
European Union,,"Feb 10, 2020",1
European Union,,"Feb 11, 2020",4
European Union,,"Feb 12, 2020",2
European Union,,"Feb 13, 2020",1
European Union,,"Feb 17, 2020",1
European Union,,"Feb 22, 2020",14
European Union,,"Feb 23, 2020",62
European Union,,"Feb 24, 2020",57
European Union,,"Feb 25, 2020",98
European Union,,"Feb 26, 2020",104
European Union,,"Feb 27, 2020",96
European Union,,"Feb 28, 2020",327
European Union,,"Feb 29, 2020",293
European Union,,"Mar 1, 2020",389
European Union,,"Mar 2, 2020",660
European Union,,"Mar 3, 2020",481
European Union,,"Mar 4, 2020",628
European Union,,"Mar 5, 2020",861
European Union,,"Mar 6, 2020",1308
European Union,,"Mar 7, 2020",1685
European Union,,"Mar 8, 2020",1848
European Union,,"Mar 9, 2020",2397
European Union,,"Mar 10, 2020",3280
European Union,,"Mar 11, 2020",2450
European Union,,"Mar 12, 2020",4446
European Union,,"Mar 13, 2020",6027
European Union,,"Mar 14, 2020",6521
European Union,,"Mar 15, 2020",8050
European Union,,"Mar 16, 2020",8383
European Union,,"Mar 17, 2020",9214
European Union,,"Mar 18, 2020",9704
European Union,,"Mar 19, 2020",11744
European Union,,"Mar 20, 2020",19571
European Union,,"Mar 21, 2020",18016
European Union,,"Mar 22, 2020",20665
European Union,,"Mar 23, 2020",18064
European Union,,"Mar 24, 2020",21978
European Union,,"Mar 25, 2020",22204
European Union,,"Mar 26, 2020",27097
European Union,,"Mar 27, 2020",32641
European Union,,"Mar 28, 2020",32523
European Union,,"Mar 29, 2020",32333
European Union,,"Mar 30, 2020",27655
European Union,,"Mar 31, 2020",27033
European Union,,"Apr 1, 2020",35240
European Union,,"Apr 2, 2020",33813
European Union,,"Apr 3, 2020",31895
European Union,,"Apr 4, 2020",34979
European Union,,"Apr 5, 2020",31927
European Union,,"Apr 6, 2020",27769
European Union,,"Apr 7, 2020",24531
European Union,,"Apr 8, 2020",26103
European Union,,"Apr 9, 2020",30865
European Union,,"Apr 10, 2020",31772
European Union,,"Apr 11, 2020",30035
European Union,,"Apr 12, 2020",30801
European Union,,"Apr 13, 2020",23514
European Union,,"Apr 14, 2020",20700
European Union,,"Apr 15, 2020",28841
European Union,,"Apr 16, 2020",23824
European Union,,"Apr 17, 2020",25139
European Union,,"Apr 18, 2020",23162
European Union,,"Apr 19, 2020",18498
European Union,,"Apr 20, 2020",19632
European Union,,"Apr 21, 2020",18944
European Union,,"Apr 22, 2020",19244
European Union,,"Apr 23, 2020",20271
European Union,,"Apr 24, 2020",19427
European Union,,"Apr 25, 2020",20740
European Union,,"Apr 26, 2020",16869
European Union,,"Apr 27, 2020",14501
European Union,,"Apr 28, 2020",13877
Faeroe Islands,FRO,"Mar 20, 2020",72
Faeroe Islands,FRO,"Mar 21, 2020",8
Faeroe Islands,FRO,"Mar 22, 2020",12
Faeroe Islands,FRO,"Mar 23, 2020",23
Faeroe Islands,FRO,"Mar 24, 2020",3
Faeroe Islands,FRO,"Mar 25, 2020",4
Faeroe Islands,FRO,"Mar 26, 2020",10
Faeroe Islands,FRO,"Mar 27, 2020",8
Faeroe Islands,FRO,"Mar 28, 2020",4
Faeroe Islands,FRO,"Mar 29, 2020",11
Faeroe Islands,FRO,"Mar 30, 2020",4
Faeroe Islands,FRO,"Mar 31, 2020",9
Faeroe Islands,FRO,"Apr 1, 2020",1
Faeroe Islands,FRO,"Apr 2, 2020",4
Faeroe Islands,FRO,"Apr 3, 2020",4
Faeroe Islands,FRO,"Apr 4, 2020",2
Faeroe Islands,FRO,"Apr 5, 2020",2
Faeroe Islands,FRO,"Apr 7, 2020",2
Faeroe Islands,FRO,"Apr 8, 2020",1
Faeroe Islands,FRO,"Apr 20, 2020",1
Faeroe Islands,FRO,"Apr 24, 2020",2
Falkland Islands,FLK,"Apr 4, 2020",1
Falkland Islands,FLK,"Apr 6, 2020",1
Falkland Islands,FLK,"Apr 8, 2020",3
Falkland Islands,FLK,"Apr 15, 2020",6
Falkland Islands,FLK,"Apr 22, 2020",1
Falkland Islands,FLK,"Apr 26, 2020",1
Fiji,FJI,"Mar 20, 2020",1
Fiji,FJI,"Mar 22, 2020",1
Fiji,FJI,"Mar 23, 2020",1
Fiji,FJI,"Mar 24, 2020",1
Fiji,FJI,"Mar 25, 2020",1
Fiji,FJI,"Apr 2, 2020",2
Fiji,FJI,"Apr 4, 2020",5
Fiji,FJI,"Apr 6, 2020",2
Fiji,FJI,"Apr 8, 2020",1
Fiji,FJI,"Apr 11, 2020",1
Fiji,FJI,"Apr 17, 2020",1
Fiji,FJI,"Apr 21, 2020",1
Finland,FIN,"Jan 30, 2020",1
Finland,FIN,"Feb 27, 2020",1
Finland,FIN,"Feb 29, 2020",1
Finland,FIN,"Mar 2, 2020",3
Finland,FIN,"Mar 4, 2020",1
Finland,FIN,"Mar 6, 2020",5
Finland,FIN,"Mar 7, 2020",7
Finland,FIN,"Mar 9, 2020",11
Finland,FIN,"Mar 10, 2020",10
Finland,FIN,"Mar 12, 2020",19
Finland,FIN,"Mar 13, 2020",96
Finland,FIN,"Mar 14, 2020",28
Finland,FIN,"Mar 15, 2020",27
Finland,FIN,"Mar 16, 2020",57
Finland,FIN,"Mar 17, 2020",5
Finland,FIN,"Mar 18, 2020",47
Finland,FIN,"Mar 19, 2020",50
Finland,FIN,"Mar 20, 2020",31
Finland,FIN,"Mar 21, 2020",50
Finland,FIN,"Mar 22, 2020",71
Finland,FIN,"Mar 23, 2020",105
Finland,FIN,"Mar 24, 2020",74
Finland,FIN,"Mar 25, 2020",92
Finland,FIN,"Mar 26, 2020",88
Finland,FIN,"Mar 27, 2020",78
Finland,FIN,"Mar 28, 2020",67
Finland,FIN,"Mar 29, 2020",193
Finland,FIN,"Mar 31, 2020",95
Finland,FIN,"Apr 1, 2020",71
Finland,FIN,"Apr 2, 2020",62
Finland,FIN,"Apr 3, 2020",72
Finland,FIN,"Apr 4, 2020",97
Finland,FIN,"Apr 5, 2020",267
Finland,FIN,"Apr 6, 2020",45
Finland,FIN,"Apr 7, 2020",249
Finland,FIN,"Apr 8, 2020",132
Finland,FIN,"Apr 9, 2020",179
Finland,FIN,"Apr 10, 2020",118
Finland,FIN,"Apr 11, 2020",164
Finland,FIN,"Apr 12, 2020",136
Finland,FIN,"Apr 13, 2020",69
Finland,FIN,"Apr 14, 2020",90
Finland,FIN,"Apr 15, 2020",97
Finland,FIN,"Apr 16, 2020",76
Finland,FIN,"Apr 17, 2020",132
Finland,FIN,"Apr 18, 2020",120
Finland,FIN,"Apr 19, 2020",192
Finland,FIN,"Apr 20, 2020",102
Finland,FIN,"Apr 21, 2020",85
Finland,FIN,"Apr 22, 2020",146
Finland,FIN,"Apr 23, 2020",115
Finland,FIN,"Apr 24, 2020",155
Finland,FIN,"Apr 25, 2020",111
Finland,FIN,"Apr 26, 2020",80
Finland,FIN,"Apr 27, 2020",101
Finland,FIN,"Apr 28, 2020",119
France,FRA,"Jan 25, 2020",3
France,FRA,"Jan 29, 2020",1
France,FRA,"Jan 30, 2020",1
France,FRA,"Jan 31, 2020",1
France,FRA,"Feb 8, 2020",5
France,FRA,"Feb 17, 2020",1
France,FRA,"Feb 26, 2020",2
France,FRA,"Feb 27, 2020",3
France,FRA,"Feb 28, 2020",21
France,FRA,"Feb 29, 2020",19
France,FRA,"Mar 1, 2020",43
France,FRA,"Mar 2, 2020",30
France,FRA,"Mar 3, 2020",48
France,FRA,"Mar 4, 2020",34
France,FRA,"Mar 5, 2020",73
France,FRA,"Mar 6, 2020",138
France,FRA,"Mar 7, 2020",190
France,FRA,"Mar 8, 2020",103
France,FRA,"Mar 9, 2020",410
France,FRA,"Mar 10, 2020",286
France,FRA,"Mar 11, 2020",372
France,FRA,"Mar 12, 2020",497
France,FRA,"Mar 13, 2020",595
France,FRA,"Mar 14, 2020",785
France,FRA,"Mar 15, 2020",838
France,FRA,"Mar 16, 2020",924
France,FRA,"Mar 17, 2020",1210
France,FRA,"Mar 18, 2020",1097
France,FRA,"Mar 19, 2020",1404
France,FRA,"Mar 20, 2020",1861
France,FRA,"Mar 21, 2020",1617
France,FRA,"Mar 22, 2020",1847
France,FRA,"Mar 23, 2020",1559
France,FRA,"Mar 24, 2020",3838
France,FRA,"Mar 25, 2020",2446
France,FRA,"Mar 26, 2020",2931
France,FRA,"Mar 27, 2020",3922
France,FRA,"Mar 28, 2020",3809
France,FRA,"Mar 29, 2020",4611
France,FRA,"Mar 30, 2020",2599
France,FRA,"Mar 31, 2020",4376
France,FRA,"Apr 1, 2020",7578
France,FRA,"Apr 2, 2020",4861
France,FRA,"Apr 3, 2020",2116
France,FRA,"Apr 4, 2020",5233
France,FRA,"Apr 5, 2020",4267
France,FRA,"Apr 6, 2020",1873
France,FRA,"Apr 7, 2020",3912
France,FRA,"Apr 8, 2020",3777
France,FRA,"Apr 9, 2020",3881
France,FRA,"Apr 10, 2020",4286
France,FRA,"Apr 11, 2020",4342
France,FRA,"Apr 12, 2020",3114
France,FRA,"Apr 13, 2020",1613
France,FRA,"Apr 14, 2020",2673
France,FRA,"Apr 15, 2020",5497
France,FRA,"Apr 16, 2020",2633
France,FRA,"Apr 17, 2020",2641
France,FRA,"Apr 18, 2020",405
France,FRA,"Apr 19, 2020",2569
France,FRA,"Apr 20, 2020",785
France,FRA,"Apr 21, 2020",2051
France,FRA,"Apr 22, 2020",2667
France,FRA,"Apr 23, 2020",1827
France,FRA,"Apr 24, 2020",1653
France,FRA,"Apr 25, 2020",1773
France,FRA,"Apr 26, 2020",1537
France,FRA,"Apr 27, 2020",461
France,FRA,"Apr 28, 2020",3764
French Polynesia,PYF,"Mar 19, 2020",3
French Polynesia,PYF,"Mar 21, 2020",12
French Polynesia,PYF,"Mar 22, 2020",2
French Polynesia,PYF,"Mar 23, 2020",1
French Polynesia,PYF,"Mar 24, 2020",5
French Polynesia,PYF,"Mar 25, 2020",2
French Polynesia,PYF,"Mar 27, 2020",5
French Polynesia,PYF,"Mar 29, 2020",4
French Polynesia,PYF,"Mar 30, 2020",1
French Polynesia,PYF,"Mar 31, 2020",1
French Polynesia,PYF,"Apr 1, 2020",1
French Polynesia,PYF,"Apr 4, 2020",2
French Polynesia,PYF,"Apr 5, 2020",1
French Polynesia,PYF,"Apr 6, 2020",1
French Polynesia,PYF,"Apr 8, 2020",6
French Polynesia,PYF,"Apr 9, 2020",4
French Polynesia,PYF,"Apr 13, 2020",2
French Polynesia,PYF,"Apr 14, 2020",2
French Polynesia,PYF,"Apr 21, 2020",1
French Polynesia,PYF,"Apr 22, 2020",1
French Polynesia,PYF,"Apr 28, 2020",1
Gabon,GAB,"Mar 13, 2020",1
Gabon,GAB,"Mar 19, 2020",2
Gabon,GAB,"Mar 23, 2020",3
Gabon,GAB,"Mar 27, 2020",1
Gabon,GAB,"Apr 1, 2020",9
Gabon,GAB,"Apr 2, 2020",2
Gabon,GAB,"Apr 4, 2020",3
Gabon,GAB,"Apr 8, 2020",9
Gabon,GAB,"Apr 9, 2020",3
Gabon,GAB,"Apr 10, 2020",11
Gabon,GAB,"Apr 11, 2020",2
Gabon,GAB,"Apr 12, 2020",3
Gabon,GAB,"Apr 13, 2020",8
Gabon,GAB,"Apr 15, 2020",18
Gabon,GAB,"Apr 16, 2020",12
Gabon,GAB,"Apr 17, 2020",8
Gabon,GAB,"Apr 18, 2020",13
Gabon,GAB,"Apr 19, 2020",1
Gabon,GAB,"Apr 21, 2020",11
Gabon,GAB,"Apr 22, 2020",36
Gabon,GAB,"Apr 23, 2020",10
Gabon,GAB,"Apr 24, 2020",1
Gabon,GAB,"Apr 25, 2020",5
Gabon,GAB,"Apr 26, 2020",4
Gabon,GAB,"Apr 28, 2020",35
Gambia,GMB,"Mar 18, 2020",1
Gambia,GMB,"Mar 24, 2020",1
Gambia,GMB,"Mar 25, 2020",1
Gambia,GMB,"Mar 31, 2020",1
Gambia,GMB,"Apr 12, 2020",5
Gambia,GMB,"Apr 20, 2020",1
Georgia,GEO,"Feb 27, 2020",1
Georgia,GEO,"Feb 29, 2020",1
Georgia,GEO,"Mar 1, 2020",1
Georgia,GEO,"Mar 6, 2020",6
Georgia,GEO,"Mar 8, 2020",3
Georgia,GEO,"Mar 9, 2020",1
Georgia,GEO,"Mar 10, 2020",2
Georgia,GEO,"Mar 11, 2020",8
Georgia,GEO,"Mar 12, 2020",1
Georgia,GEO,"Mar 13, 2020",1
Georgia,GEO,"Mar 14, 2020",5
Georgia,GEO,"Mar 17, 2020",3
Georgia,GEO,"Mar 18, 2020",1
Georgia,GEO,"Mar 20, 2020",6
Georgia,GEO,"Mar 21, 2020",3
Georgia,GEO,"Mar 22, 2020",6
Georgia,GEO,"Mar 23, 2020",5
Georgia,GEO,"Mar 24, 2020",7
Georgia,GEO,"Mar 25, 2020",9
Georgia,GEO,"Mar 26, 2020",3
Georgia,GEO,"Mar 27, 2020",6
Georgia,GEO,"Mar 28, 2020",2
Georgia,GEO,"Mar 29, 2020",4
Georgia,GEO,"Mar 30, 2020",5
Georgia,GEO,"Mar 31, 2020",8
Georgia,GEO,"Apr 1, 2020",12
Georgia,GEO,"Apr 2, 2020",5
Georgia,GEO,"Apr 3, 2020",6
Georgia,GEO,"Apr 4, 2020",27
Georgia,GEO,"Apr 5, 2020",9
Georgia,GEO,"Apr 6, 2020",17
Georgia,GEO,"Apr 7, 2020",14
Georgia,GEO,"Apr 8, 2020",8
Georgia,GEO,"Apr 9, 2020",15
Georgia,GEO,"Apr 10, 2020",7
Georgia,GEO,"Apr 11, 2020",16
Georgia,GEO,"Apr 12, 2020",8
Georgia,GEO,"Apr 13, 2020",15
Georgia,GEO,"Apr 14, 2020",15
Georgia,GEO,"Apr 15, 2020",28
Georgia,GEO,"Apr 16, 2020",6
Georgia,GEO,"Apr 17, 2020",42
Georgia,GEO,"Apr 18, 2020",22
Georgia,GEO,"Apr 19, 2020",18
Georgia,GEO,"Apr 20, 2020",6
Georgia,GEO,"Apr 21, 2020",8
Georgia,GEO,"Apr 22, 2020",6
Georgia,GEO,"Apr 23, 2020",8
Georgia,GEO,"Apr 24, 2020",9
Georgia,GEO,"Apr 25, 2020",19
Georgia,GEO,"Apr 26, 2020",12
Georgia,GEO,"Apr 27, 2020",30
Georgia,GEO,"Apr 28, 2020",11
Germany,DEU,"Jan 28, 2020",1
Germany,DEU,"Jan 29, 2020",3
Germany,DEU,"Jan 31, 2020",1
Germany,DEU,"Feb 1, 2020",2
Germany,DEU,"Feb 2, 2020",1
Germany,DEU,"Feb 3, 2020",1
Germany,DEU,"Feb 4, 2020",2
Germany,DEU,"Feb 7, 2020",1
Germany,DEU,"Feb 8, 2020",1
Germany,DEU,"Feb 12, 2020",2
Germany,DEU,"Feb 26, 2020",2
Germany,DEU,"Feb 27, 2020",4
Germany,DEU,"Feb 28, 2020",26
Germany,DEU,"Feb 29, 2020",10
Germany,DEU,"Mar 1, 2020",54
Germany,DEU,"Mar 2, 2020",18
Germany,DEU,"Mar 3, 2020",28
Germany,DEU,"Mar 4, 2020",39
Germany,DEU,"Mar 5, 2020",66
Germany,DEU,"Mar 6, 2020",138
Germany,DEU,"Mar 7, 2020",284
Germany,DEU,"Mar 8, 2020",163
Germany,DEU,"Mar 9, 2020",55
Germany,DEU,"Mar 10, 2020",237
Germany,DEU,"Mar 11, 2020",157
Germany,DEU,"Mar 12, 2020",271
Germany,DEU,"Mar 13, 2020",802
Germany,DEU,"Mar 14, 2020",693
Germany,DEU,"Mar 15, 2020",733
Germany,DEU,"Mar 16, 2020",1043
Germany,DEU,"Mar 17, 2020",1174
Germany,DEU,"Mar 18, 2020",1144
Germany,DEU,"Mar 19, 2020",1042
Germany,DEU,"Mar 20, 2020",5940
Germany,DEU,"Mar 21, 2020",4049
Germany,DEU,"Mar 22, 2020",3276
Germany,DEU,"Mar 23, 2020",3311
Germany,DEU,"Mar 24, 2020",4438
Germany,DEU,"Mar 25, 2020",2342
Germany,DEU,"Mar 26, 2020",4954
Germany,DEU,"Mar 27, 2020",5780
Germany,DEU,"Mar 28, 2020",6294
Germany,DEU,"Mar 29, 2020",3965
Germany,DEU,"Mar 30, 2020",4751
Germany,DEU,"Mar 31, 2020",4615
Germany,DEU,"Apr 1, 2020",5453
Germany,DEU,"Apr 2, 2020",6156
Germany,DEU,"Apr 3, 2020",6174
Germany,DEU,"Apr 4, 2020",6082
Germany,DEU,"Apr 5, 2020",5936
Germany,DEU,"Apr 6, 2020",3677
Germany,DEU,"Apr 7, 2020",3834
Germany,DEU,"Apr 8, 2020",4003
Germany,DEU,"Apr 9, 2020",4974
Germany,DEU,"Apr 10, 2020",5323
Germany,DEU,"Apr 11, 2020",4133
Germany,DEU,"Apr 12, 2020",2821
Germany,DEU,"Apr 13, 2020",2537
Germany,DEU,"Apr 14, 2020",2082
Germany,DEU,"Apr 15, 2020",2486
Germany,DEU,"Apr 16, 2020",2866
Germany,DEU,"Apr 17, 2020",3380
Germany,DEU,"Apr 18, 2020",3609
Germany,DEU,"Apr 19, 2020",2458
Germany,DEU,"Apr 20, 2020",1775
Germany,DEU,"Apr 21, 2020",1785
Germany,DEU,"Apr 22, 2020",2237
Germany,DEU,"Apr 23, 2020",2352
Germany,DEU,"Apr 24, 2020",2337
Germany,DEU,"Apr 25, 2020",2055
Germany,DEU,"Apr 26, 2020",1737
Germany,DEU,"Apr 27, 2020",1018
Germany,DEU,"Apr 28, 2020",1144
Ghana,GHA,"Mar 13, 2020",2
Ghana,GHA,"Mar 17, 2020",4
Ghana,GHA,"Mar 19, 2020",1
Ghana,GHA,"Mar 20, 2020",4
Ghana,GHA,"Mar 21, 2020",5
Ghana,GHA,"Mar 22, 2020",5
Ghana,GHA,"Mar 23, 2020",3
Ghana,GHA,"Mar 24, 2020",3
Ghana,GHA,"Mar 25, 2020",26
Ghana,GHA,"Mar 26, 2020",15
Ghana,GHA,"Mar 27, 2020",64
Ghana,GHA,"Mar 28, 2020",5
Ghana,GHA,"Mar 29, 2020",4
Ghana,GHA,"Mar 30, 2020",11
Ghana,GHA,"Apr 2, 2020",43
Ghana,GHA,"Apr 3, 2020",9
Ghana,GHA,"Apr 4, 2020",1
Ghana,GHA,"Apr 5, 2020",9
Ghana,GHA,"Apr 7, 2020",73
Ghana,GHA,"Apr 9, 2020",26
Ghana,GHA,"Apr 10, 2020",65
Ghana,GHA,"Apr 12, 2020",30
Ghana,GHA,"Apr 13, 2020",158
Ghana,GHA,"Apr 15, 2020",70
Ghana,GHA,"Apr 16, 2020",5
Ghana,GHA,"Apr 19, 2020",193
Ghana,GHA,"Apr 20, 2020",208
Ghana,GHA,"Apr 23, 2020",112
Ghana,GHA,"Apr 25, 2020",125
Ghana,GHA,"Apr 27, 2020",271
Gibraltar,GIB,"Mar 20, 2020",10
Gibraltar,GIB,"Mar 23, 2020",5
Gibraltar,GIB,"Mar 26, 2020",11
Gibraltar,GIB,"Mar 27, 2020",9
Gibraltar,GIB,"Mar 28, 2020",20
Gibraltar,GIB,"Mar 29, 2020",1
Gibraltar,GIB,"Mar 30, 2020",9
Gibraltar,GIB,"Mar 31, 2020",4
Gibraltar,GIB,"Apr 3, 2020",19
Gibraltar,GIB,"Apr 4, 2020",7
Gibraltar,GIB,"Apr 5, 2020",3
Gibraltar,GIB,"Apr 6, 2020",5
Gibraltar,GIB,"Apr 7, 2020",6
Gibraltar,GIB,"Apr 8, 2020",4
Gibraltar,GIB,"Apr 9, 2020",7
Gibraltar,GIB,"Apr 10, 2020",3
Gibraltar,GIB,"Apr 11, 2020",4
Gibraltar,GIB,"Apr 12, 2020",2
Gibraltar,GIB,"Apr 16, 2020",2
Gibraltar,GIB,"Apr 17, 2020",2
Gibraltar,GIB,"Apr 26, 2020",3
Gibraltar,GIB,"Apr 27, 2020",5
Greece,GRC,"Feb 27, 2020",1
Greece,GRC,"Feb 28, 2020",2
Greece,GRC,"Feb 29, 2020",1
Greece,GRC,"Mar 1, 2020",3
Greece,GRC,"Mar 5, 2020",3
Greece,GRC,"Mar 6, 2020",22
Greece,GRC,"Mar 7, 2020",13
Greece,GRC,"Mar 8, 2020",21
Greece,GRC,"Mar 9, 2020",7
Greece,GRC,"Mar 10, 2020",11
Greece,GRC,"Mar 11, 2020",6
Greece,GRC,"Mar 12, 2020",9
Greece,GRC,"Mar 13, 2020",34
Greece,GRC,"Mar 14, 2020",57
Greece,GRC,"Mar 15, 2020",38
Greece,GRC,"Mar 16, 2020",103
Greece,GRC,"Mar 17, 2020",21
Greece,GRC,"Mar 18, 2020",35
Greece,GRC,"Mar 19, 2020",31
Greece,GRC,"Mar 20, 2020",46
Greece,GRC,"Mar 21, 2020",31
Greece,GRC,"Mar 22, 2020",35
Greece,GRC,"Mar 23, 2020",94
Greece,GRC,"Mar 24, 2020",71
Greece,GRC,"Mar 25, 2020",48
Greece,GRC,"Mar 26, 2020",78
Greece,GRC,"Mar 27, 2020",71
Greece,GRC,"Mar 28, 2020",74
Greece,GRC,"Mar 29, 2020",95
Greece,GRC,"Mar 30, 2020",95
Greece,GRC,"Mar 31, 2020",56
Greece,GRC,"Apr 1, 2020",102
Greece,GRC,"Apr 2, 2020",61
Greece,GRC,"Apr 3, 2020",139
Greece,GRC,"Apr 4, 2020",99
Greece,GRC,"Apr 5, 2020",60
Greece,GRC,"Apr 6, 2020",62
Greece,GRC,"Apr 7, 2020",20
Greece,GRC,"Apr 8, 2020",77
Greece,GRC,"Apr 9, 2020",52
Greece,GRC,"Apr 10, 2020",71
Greece,GRC,"Apr 11, 2020",56
Greece,GRC,"Apr 12, 2020",70
Greece,GRC,"Apr 13, 2020",33
Greece,GRC,"Apr 14, 2020",31
Greece,GRC,"Apr 15, 2020",25
